Unnamed: 0,Date,AirportName,PercentOfBaseline,City,State,Country,lat,long,timestamp,Prediction,Month
5353,2020-08-30,Montreal Trudeau,66,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1598745600.0,76.48047525900165,August
5320,2020-08-31,Montreal Trudeau,87,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1598832000.0,76.56910333502378,August
5448,2020-09-01,Montreal Trudeau,84,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1598918400.0,76.65773141104592,September
5376,2020-09-02,Montreal Trudeau,85,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1599004800.0,76.74635948706805,September
5365,2020-09-03,Montreal Trudeau,87,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1599091200.0,76.83498756309018,September
5468,2020-09-04,Montreal Trudeau,86,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1599177600.0,76.92361563911231,September
5364,2020-09-05,Montreal Trudeau,74,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1599264000.0,77.01224371513422,September
5351,2020-09-06,Montreal Trudeau,50,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1599350400.0,77.10087179115635,September
5501,2020-09-07,Montreal Trudeau,13,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1599436800.0,77.18949986717848,September
5503,2020-09-08,Montreal Trudeau,68,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1599523200.0,77.27812794320062,September
5372,2020-09-09,Montreal Trudeau,86,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1599609600.0,77.36675601922275,September
5393,2020-09-10,Montreal Trudeau,85,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1599696000.0,77.45538409524488,September
5414,2020-09-11,Montreal Trudeau,91,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1599782400.0,77.54401217126701,September
5523,2020-09-12,Montreal Trudeau,75,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1599868800.0,77.63264024728915,September
5388,2020-09-13,Montreal Trudeau,61,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1599955200.0,77.72126832331128,September
5528,2020-09-14,Montreal Trudeau,87,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1600041600.0,77.80989639933341,September
5327,2020-09-15,Montreal Trudeau,90,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1600128000.0,77.89852447535554,September
5343,2020-09-16,Montreal Trudeau,88,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1600214400.0,77.98715255137768,September
5454,2020-09-17,Montreal Trudeau,90,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1600300800.0,78.07578062739981,September
5442,2020-09-18,Montreal Trudeau,85,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1600387200.0,78.16440870342194,September
5455,2020-09-19,Montreal Trudeau,75,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1600473600.0,78.25303677944407,September
5450,2020-09-20,Montreal Trudeau,54,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1600560000.0,78.3416648554662,September
5518,2020-09-21,Montreal Trudeau,86,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1600646400.0,78.43029293148834,September
5437,2020-09-22,Montreal Trudeau,89,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1600732800.0,78.51892100751047,September
5484,2020-09-23,Montreal Trudeau,88,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1600819200.0,78.6075490835326,September
5526,2020-09-24,Montreal Trudeau,86,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1600905600.0,78.69617715955474,September
5457,2020-09-25,Montreal Trudeau,92,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1600992000.0,78.78480523557664,September
5492,2020-09-26,Montreal Trudeau,73,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1601078400.0,78.87343331159877,September
5428,2020-09-27,Montreal Trudeau,59,Dorval,Quebec,Canada,45.4678436940192,-73.7424121584688,1601164800.0,78.9620613876209,September
